,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
3169,The Hostile Hospital,3.99,111288,3143,,English,272 pages,Hardcover,Published May 10th 2003 by Egmont (first published September 4th 2001),Fiction,Lemony Snicket
3170,The Paper Bag Princess,4.31,50365,2258,,English,32 pages,Paperback,Published May 1st 1980 by Annick Press,Childrens,Robert Munsch
3171,The Slippery Slope,4.04,118830,3001,,English,337 pages,Hardcover,Published September 23rd 2003 by HarperCollins Publishers,Fiction,Lemony Snicket
3172,The Sneetches and Other Stories,4.31,64871,1055,,English,65 pages,Paperback,Published May 1st 2003 by HarperCollins Publishers (first published 1961),Childrens,Dr. Seuss
3173,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy",4.17,55283,5793,5.0,English,262 pages,Paperback,Published March 2007 by Yearling (first published June 14th 2005),Childrens,Jeanne Birdsall
3174,The Adventures of Huckleberry Finn,3.83,1228635,18137,,English,327 pages,Paperback,Published December 31st 2002 by Penguin Classics (first published February 18th 1884),Classics,Mark Twain
3175,These Happy Golden Years,4.20,72059,1656,1.0,English,289 pages,Hardcover,Published October 14th 1953 by Harper & Row (first published 1943),Classics,Laura Ingalls Wilder
3176,Mr. Brown Can Moo! Can You?,4.13,52059,916,,English,32 pages,Paperback,Published August 4th 2003 by Harpercollins Childs (first published January 1st 1970),Childrens,Dr. Seuss
3177,"Ramona Quimby, Age 8",4.10,70966,1731,4.0,English,190 pages,Paperback,Published January 1982 by Yearling (first published 1981),Childrens,Beverly Cleary
3178,The Grim Grotto,4.02,108710,2764,,English,323 pages,Hardcover,Published September 21st 2004 by HarperCollins Publishers,Fiction,Lemony Snicket
3179,The Story of Babar,4.08,58109,526,,English,48 pages,Hardcover,Published September 12th 1937 by Random House Books for Young Readers (first published 1931),Childrens,Jean de Brunhoff
3180,The Penultimate Peril,4.07,101238,2848,,English,353 pages,Hardcover,Published October 18th 2005 by HarperCollins Publishers,Fiction,Lemony Snicket
3181,Mike Mulligan and His Steam Shovel,4.20,52211,706,,English,56 pages,Hardcover,Published September 9th 1939 by HMH Books for Young Readers (first published September 9th 1938),Childrens,Virginia Lee Burton
3182,Clifford the Big Red Dog,4.16,86494,937,,English,32 pages,Paperback,Published January 1st 1995 by Scholastic (first published 1963),Childrens,Norman Bridwell
3183,Through the Looking-Glass and What Alice Found There,4.03,129742,4107,,English,228 pages,Hardcover,Published April 23rd 1993 by Books of Wonder (first published December 27th 1871),Classics,Lewis Carroll
3184,The End,4.03,101196,5177,,English,357 pages,Hardcover,Published October 13th 2006 by HarperCollins Publishers,Fiction,Lemony Snicket
3185,The Complete Grimm's Fairy Tales,4.28,152478,2937,2.0,English,880 pages,Paperback,Published September 12th 1976 by Pantheon Books (first published December 20th 1812),Classics,Jacob Grimm
3186,Olivia,4.14,63212,1837,4.0,English,40 pages,Hardcover,Published October 1st 2000 by Atheneum Books for Young Readers (first published January 1st 2000),Childrens,Ian Falconer
3187,The Amber Spyglass,4.10,341337,12515,6.0,English,465 pages,Mass Market Paperback,Published September 9th 2003 by Laurel Leaf (first published October 10th 2000),Fantasy,Philip Pullman
3188,Watership Down,4.08,464142,16019,6.0,English,478 pages,Mass Market Paperback,Published June 1975 by Avon Books (first published November 1972),Classics,Richard Adams
3189,The Cricket in Times Square,4.03,63657,2007,4.0,English,134 pages,Mass Market Paperback,Published May 11th 1999 by Yearling (first published 1960),Childrens,George Selden
3190,Dr. Seuss's ABC: An Amazing Alphabet Book!,4.11,46444,1583,,English,24 pages,Board Book,Published January 7th 2014 by Random House Books for Young Readers (first published 1963),Childrens,Dr. Seuss
3191,Danny the Champion of the World,4.09,64160,3027,3.0,English,205 pages,Hardcover,Published February 12th 2002 by Knopf Books for Young Readers (first published 1975),Childrens,Roald Dahl
3192,A Wind in the Door,4.00,124088,4020,,English,203 pages,Mass Market Paperback,Published March 1976 by Dell Laurel-Leaf (first published January 1st 1973),Fantasy,Madeleine L'Engle
3193,Mrs. Piggle-Wiggle,4.16,53369,1542,,English,128 pages,Paperback,Published August 14th 2007 by HarperCollins (first published 1947),Childrens,Betty MacDonald
3194,Walk Two Moons,3.99,162801,7629,4.0,English,280 pages,Paperback,Published May 24th 1996 by HarperTrophy (first published January 1st 1994),Young Adult,Sharon Creech
3195,If You Give a Moose a Muffin,4.20,61676,1163,,English,32 pages,Hardcover,Published September 30th 1991 by HarperCollins,Childrens,Laura Joffe Numeroff
3196,We're Going on a Bear Hunt,4.28,45076,1798,2.0,English,40 pages,Paperback,Published January 1st 2003 by Margaret K. McElderry Books (first published 1989),Childrens,Michael Rosen
3197,Tikki Tikki Tembo,4.20,64151,1064,2.0,English,48 pages,Paperback,Published April 17th 2007 by Square Fish (first published 1968),Childrens,Arlene Mosel
3198,There's a Wocket in My Pocket!,4.06,32744,910,,English,30 pages,Paperback,Published 2003 by Collins (first published 1974),Childrens,Dr. Seuss
3199,My Side of the Mountain,4.08,72268,4049,4.0,English,177 pages,Paperback,Published April 12th 2004 by Puffin Books (first published 1959),Fiction,Jean Craighead George
3200,I Want My Hat Back,4.34,30491,3453,6.0,English,40 pages,Hardcover,Published September 27th 2011 by Candlewick Press,Childrens,Jon Klassen
3201,Fantastic Beasts and Where to Find Them,3.97,383332,12030,,English,128 pages,Hardcover,Published June 1st 2001 by Arthur A. Levine Books (first published March 1st 2001),Fantasy,Newt Scamander
3202,Knuffle Bunny: A Cautionary Tale,4.27,48288,2826,7.0,English,40 pages,Hardcover,Published July 7th 2005 by Walker Books Ltd (first published September 1st 2004),Childrens,Mo Willems
3203,The Railway Children,4.02,57434,2209,,English,188 pages,Paperback,Published May 24th 2000 by Dover Publications (first published 1906),Classics,E. Nesbit
3204,When You Reach Me,4.08,105256,12969,8.0,English,199 pages,Hardcover,Published July 14th 2009 by Wendy Lamb Books,Young Adult,Rebecca Stead
3205,If You Give a Pig a Pancake,4.25,63640,1224,,English,32 pages,Hardcover,Published April 11th 1998 by HarperCollins (first published January 1st 1998),Childrens,Laura Joffe Numeroff
3206,The Book of Three,3.98,76437,3801,,English,190 pages,Paperback,Published May 16th 2006 by Square Fish (first published March 12th 1964),Fantasy,Lloyd Alexander
3207,The City of Ember,3.89,269374,12368,14.0,English,270 pages,Paperback,Published 2003 by Random House Children's Books,Young Adult,Jeanne DuPrau
3208,The Girl Who Drank the Moon,4.12,83899,13728,7.0,English,388 pages,Hardcover,Published August 9th 2016 by Algonquin Young Readers,Fantasy,Kelly Barnhill
3209,Maniac Magee,3.89,122505,4791,13.0,English,184 pages,Paperback,Published April 28th 2002 by Scholastic (first published April 2nd 1990),Young Adult,Jerry Spinelli
3210,Little Bear,4.24,57500,595,,English,64 pages,Paperback,"Published July 1st 1999 by Scholastic, Inc. (first published 1957)",Childrens,Else Holmelund Minarik
3211,Harry the Dirty Dog,4.19,54109,1044,,English,32 pages,Hardcover,Published January 24th 2006 by HarperCollins (first published 1956),Childrens,Gene Zion
3212,Sylvester and the Magic Pebble,4.15,44634,1632,3.0,English,32 pages,Hardcover,Published April 1st 1988 by Simon & Schuster Children's Publishing (first published January 1st 1969),Childrens,William Steig
3213,Horton Hatches the Egg,4.18,46847,848,1.0,English,64 pages,Paperback,Published October 2nd 2004 by Harpercollins Children's Books (first published 1940),Childrens,Dr. Seuss
3214,The Jungle Book,3.91,116531,4339,1.0,English,277 pages,Paperback,Published February 15th 1992 by Tor Classics (first published 1894),Classics,Rudyard Kipling
3215,The Napping House,4.27,45836,1504,2.0,English,16 pages,Board Book,Published September 1st 2000 by HMH Books for Young Readers (first published 1984),Childrens,Audrey Wood
3216,The Complete Fairy Tales,4.29,106103,731,,English,803 pages,Hardcover,Published January 1996 by Gramercy Books (first published December 1872),Classics,Hans Christian Andersen
3217,The Kissing Hand,4.43,68479,1991,,English,32 pages,Hardcover,Published October 15th 1993 by Tanglewood (first published 1993),Childrens,Audrey Penn
3218,Flora & Ulysses: The Illuminated Adventures,3.88,47526,6215,5.0,English,231 pages,Hardcover,Published September 24th 2013 by Candlewick Press,Childrens,Kate DiCamillo
3219,The Cat in the Hat Comes Back,3.89,30105,722,,English,63 pages,Hardcover,Published 2000 by Begginner Books (first published September 12th 1958),Childrens,Dr. Seuss
3220,Superfudge,4.00,63048,1582,21.0,English,192 pages,Paperback,Published April 5th 2007 by Puffin Books (first published January 1st 1980),Childrens,Judy Blume
3221,The Best Christmas Pageant Ever,4.20,52405,3792,,English,128 pages,Mass Market Paperback,Published April 12th 2005 by HarperCollins (first published 1972),Holiday,Barbara Robinson
3222,The Hundred Dresses,4.10,37961,3114,1.0,English,80 pages,Paperback,Published September 1st 2004 by Clarion Books (first published 1944),Childrens,Eleanor Estes
3223,The Field Guide,3.92,84467,3831,1.0,English,114 pages,Hardcover,Published May 1st 2003 by Simon Schuster Books for Young Readers,Fantasy,Tony DiTerlizzi
3224,The Gruffalo,4.45,39666,2157,2.0,English,32 pages,Paperback,Published August 1st 1999 by MacMillan Children's Books (first published March 23rd 1999),Childrens,Julia Donaldson
3225,Redwall,4.13,113380,4636,1.0,English,352 pages,Paperback,Published September 4th 2006 by Red Fox (first published 1986),Fantasy,Brian Jacques
3226,Frindle,3.84,114639,4554,15.0,English,105 pages,Paperback,Published February 1st 1998 by Atheneum Books for Young Readers (first published September 1st 1996),Fiction,Andrew Clements
3227,The Little House,4.29,40716,1373,1.0,English,40 pages,Hardcover,Published April 26th 1942 by Houghton Mifflin Company (first published 1942),Childrens,Virginia Lee Burton
3228,Aesop's Fables,4.05,122508,2491,,English,352 pages,Paperback,Published April 10th 2003 by Oxford University Press (first published -500),Classics,Aesop
3229,Anne of the Island,4.26,159352,6296,,English,243 pages,Paperback,Published November 1st 1983 by Bantam Books (first published November 1st 1915),Classics,L.M. Montgomery
3230,The War That Saved My Life,4.49,87885,11243,8.0,English,316 pages,Hardcover,Published January 8th 2015 by Dial Books,Historical,Kimberly Brubaker Bradley
3231,The Book with No Pictures,4.33,26998,3712,5.0,English,48 pages,Hardcover,Published September 30th 2014 by Dial Books,Childrens,B.J. Novak
3232,The Foot Book: Dr. Seuss's Wacky Book of Opposites,4.05,31688,1034,,English,24 pages,Board Book,Published November 26th 1996 by Random House Books for Young Readers (first published 1968),Childrens,Dr. Seuss
3233,Caddie Woodlawn,4.01,50739,1662,2.0,English,288 pages,Paperback,Published December 26th 2006 by Aladdin (first published 1935),Historical,Carol Ryrie Brink
3234,Ramona the Brave,4.12,56302,953,1.0,English,160 pages,Paperback,Published November 9th 2000 by Oxford University Press (first published 1975),Childrens,Beverly Cleary
3235,Chrysanthemum,4.33,54602,2068,1.0,English,32 pages,Paperback,Published September 20th 1996 by Greenwillow Books (first published September 16th 1991),Childrens,Kevin Henkes
3236,Frog and Toad Together,4.24,42883,789,3.0,English,64 pages,Paperback,Published March 6th 1999 by HarperFestival (first published April 26th 1972),Childrens,Arnold Lobel
3237,"Roll of Thunder, Hear My Cry",3.87,120678,5821,11.0,English,288 pages,Paperback,Published October 1st 1991 by Puffin Books (first published October 1st 1976),Historical,Mildred D. Taylor
3238,The Magic Finger,3.70,37328,2258,,English,67 pages,Paperback,Published April 5th 2001 by Puffin Books (first published 1966),Childrens,Roald Dahl
3239,Just So Stories,4.06,47186,1550,1.0,English,210 pages,Hardcover,Published August 5th 2003 by Gramercy Books (first published 1902),Classics,Rudyard Kipling
3240,The Lost Hero,4.32,763952,28035,3.0,English,553 pages,Hardcover,Published October 12th 2010 by Disney-Hyperion Books,Fantasy,Rick Riordan
3241,Ballet Shoes,4.07,35434,1574,,English,233 pages,Paperback,Published September 2003 by Yearling (first published 1936),Classics,Noel Streatfeild
3242,Pollyanna,4.00,83580,2753,,English,304 pages,Paperback,Published February 1st 2002 by Aladdin (first published 1913),Classics,Eleanor H. Porter
3243,"Good Night, Gorilla",4.22,48705,1174,,English,32 pages,Board Book,Published February 21st 1996 by G.P. Putnam's Sons Books for Young Readers (first published 1994),Childrens,Peggy Rathmann
3244,Yertle the Turtle and Other Stories,4.15,34577,684,,English,80 pages,Hardcover,Published April 12th 1958 by Random House Books for Young Readers,Childrens,Dr. Seuss
3245,"No, David!",4.16,56411,3113,5.0,English,32 pages,Hardcover,Published September 1st 1998 by Blue Sky Press (first published 1998),Childrens,David Shannon
3246,A Bad Case of Stripes,4.26,81541,2684,4.0,English,32 pages,Paperback,Published May 1st 2004 by Scholastic Paperbacks (first published January 1st 1998),Childrens,David Shannon
3247,Harry Potter and the Cursed Child: Parts One and Two,3.51,922006,70868,3.0,English,343 pages,Hardcover,"Published July 31st 2016 by Little, Brown",Fantasy,John Tiffany
3248,The Complete Tales,4.36,65182,598,,English,400 pages,Hardcover,Published November 1st 2006 by Warne (first published 1986),Classics,Beatrix Potter
3249,Misty of Chincoteague,4.06,44162,1352,1.0,English,176 pages,Paperback,Published December 26th 2006 by Aladdin (first published 1947),Childrens,Marguerite Henry
3250,Escape from Mr. Lemoncello's Library,4.13,52218,6382,27.0,English,304 pages,Hardcover,Published June 25th 2013 by Random House Books for Young Readers,Childrens,Chris Grabenstein
3251,Esio Trot,3.74,40317,2362,2.0,English,80 pages,Paperback,Published November 6th 2003 by Jonathan Cape Children's Books (first published September 3rd 1990),Childrens,Roald Dahl
3252,This Is Not My Hat,4.21,23331,3481,8.0,English,40 pages,Hardcover,Published October 9th 2012 by Candlewick Press,Childrens,Jon Klassen
3253,"Bud, Not Buddy",3.96,106161,5853,11.0,English,243 pages,Hardcover,Published September 7th 1999 by Delacorte Books for Young Readers (first published January 1st 1999),Historical,Christopher Paul Curtis
3254,Dinosaurs Before Dark,3.96,39175,3202,,English,68 pages,Paperback,Published July 28th 1992 by Random House (first published 1992),Fantasy,Mary Pope Osborne
3255,Owl Moon,4.21,43137,2491,1.0,English,32 pages,Hardcover,Published October 23rd 1987 by Philomel Books (first published 1987),Childrens,Jane Yolen
3256,And to Think That I Saw It on Mulberry Street,3.99,24417,801,,English,64 pages,Paperback,Published August 4th 2003 by HarperCollinsChildren’sBooks (first published December 21st 1937),Childrens,Dr. Seuss
3257,Last Stop on Market Street,4.29,16327,3160,7.0,English,32 pages,Hardcover,Published January 8th 2015 by G.P. Putnam's Sons Books for Young Readers (first published January 2015),Childrens,Matt de la Peña
3258,The First Four Years,3.87,39245,1302,,English,126 pages,Paperback,Published January 2nd 2007 by HarperTrophy (first published 1971),Historical,Laura Ingalls Wilder
3259,Peter and the Starcatchers,4.04,74926,5114,6.0,English,452 pages,Paperback,Published May 1st 2006 by Disney-Hyperion (first published September 1st 2004),Fantasy,Dave Barry
3260,Wayside School Is Falling Down,4.16,59208,1162,1.0,English,152 pages,Paperback,Published August 1990 by Avon Camelot (first published January 1st 1989),Childrens,Louis Sachar
3261,Esperanza Rising,4.02,93103,7888,4.0,English,304 pages,Paperback,"Published September 27th 2002 by Scholastic, Inc. (first published October 1st 2000)",Historical,Pam Muñoz Ryan
3262,Half Magic,3.94,36687,1794,,English,192 pages,Paperback,Published March 31st 1999 by Harcourt Odyssey (first published 1954),Fantasy,Edward Eager
3263,My Father's Dragon,4.10,37694,2161,3.0,English,96 pages,Paperback,Published December 27th 2005 by Yearling (first published 1948),Fantasy,Ruth Stiles Gannett
3264,Bread and Jam for Frances,4.20,33238,553,,English,32 pages,Paperback,Published January 28th 1993 by HarperCollins (first published 1964),Childrens,Russell Hoban
3265,Miss Rumphius,4.44,26871,1144,2.0,English,32 pages,Paperback,Published 1985 by Puffin Books (first published November 8th 1982),Childrens,Barbara Cooney
3266,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,3.95,39295,5766,7.0,English,247 pages,Hardcover,Published May 10th 2011 by Feiwel & Friends,Fantasy,Catherynne M. Valente
3267,Where the Mountain Meets the Moon,4.30,45580,5583,10.0,English,278 pages,Hardcover,"Published June 2009 by Little, Brown and Company Books for Young Readers",Fantasy,Grace Lin
3268,Dealing with Dragons,4.15,88429,4018,2.0,English,212 pages,Paperback,Published November 1st 2002 by HMH Books for Young Readers (first published September 18th 1990),Fantasy,Patricia C. Wrede
3269,Pinocchio,3.85,75950,3144,,English,262 pages,Paperback,Published August 1st 1996 by Puffin Books (first published 1883),Classics,Carlo Collodi
3270,A Swiftly Tilting Planet,4.09,106181,2664,2.0,English,278 pages,Paperback,"Published January 1981 by Dell Publishing Co., Inc. (first published July 1978)",Fantasy,Madeleine L'Engle
3271,Llama Llama Red Pajama,4.30,46625,1621,1.0,,40 pages,Hardcover,Published May 5th 2005 by Viking Books for Young Readers (first published January 1st 2005),Childrens,Anna Dewdney
3272,You Are Special,4.45,51787,1409,,English,32 pages,Hardcover,Published September 17th 2004 by Candle Books (first published 1997),Childrens,Max Lucado
3273,Stone Soup,4.24,44988,832,1.0,English,48 pages,Paperback,Published January 6th 2005 by Aladdin Paperbacks (first published 1947),Childrens,Marcia Brown
3274,Put Me in the Zoo,4.15,48104,568,,English,72 pages,Paperback,Published 1988 by Random House Inc. (first published August 12th 1960),Childrens,Robert Lopshire
3275,Shiloh,3.95,82474,2676,17.0,English,145 pages,Paperback,Published May 1st 2003 by Aladdin Paperbacks (first published September 30th 1991),Fiction,Phyllis Reynolds Naylor
3276,The Story About Ping,4.15,42403,538,,English,32 pages,Paperback,Published August 28th 2000 by Grosset & Dunlap (first published 1933),Childrens,Marjorie Flack
3277,Quidditch Through the Ages,3.82,170106,6495,,English,105 pages,Hardcover,Published June 1st 2001 by Scholastic (first published March 12th 2001),Fantasy,Kennilworthy Whisp
3278,Julie of the Wolves,3.83,58213,1961,6.0,English,176 pages,Paperback,Published July 2nd 1995 by HarperCollins (first published 1972),Fiction,Jean Craighead George
3279,El Deafo,4.20,77962,7535,13.0,English,233 pages,Hardcover,Published September 2nd 2014 by Harry N. Abrams,Sequential Art,Cece Bell
3280,"Moo, Baa, La La La!",4.20,34690,716,,English,14 pages,Hardcover,Published September 6th 2004 by Simon & Schuster Childrens Books (first published January 1st 1982),Childrens,Sandra Boynton
3281,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",4.31,38884,1021,,English,32 pages,Board Book,Published May 1st 1998 by Child's Play International (first published June 1st 1984),Childrens,Don Wood
3282,"Polar Bear, Polar Bear, What Do You Hear?",4.18,53916,904,,English,28 pages,Board book,Published September 15th 1997 by Henry Holt and Co. (BYR) (first published 1991),Childrens,Bill Martin Jr.
3283,Wonderstruck,4.17,56290,7070,7.0,English,640 pages,Hardcover,Published September 13th 2011 by Scholastic Press,Historical,Brian Selznick
3284,The Thief Lord,3.98,94027,4326,11.0,English,350 pages,Paperback,Published July 17th 2002 by Chicken House (first published January 2000),Fantasy,Cornelia Funke
3285,Eragon,3.93,1652429,25184,20.0,English,503 pages,Paperback,Published June 1st 2005 by Alfred A. Knopf (first published June 1st 2002),Fantasy,Christopher Paolini
3286,Five Children and It,3.86,25609,1328,,English,237 pages,Paperback,Published December 1st 1996 by Puffin (first published 1902),Fantasy,E. Nesbit
3287,The Secret of the Old Clock,3.98,75279,4481,,English,210 pages,Hardcover,Published September 1st 1991 by Applewood Books (first published 1930),Mystery,Carolyn Keene
3288,Gregor the Overlander,4.02,100129,7009,6.0,English,326 pages,Paperback,Published May 1st 2005 by Scholastic (first published September 1st 2003),Fantasy,Suzanne Collins
3289,The Going to Bed Book,4.23,27642,680,,English,16 pages,Board Book,Published November 30th 1982 by Boynton Bookworks,Childrens,Sandra Boynton
3290,The Princess and the Goblin,4.01,33962,2337,,English,241 pages,Paperback,Published March 1st 1997 by Puffin (first published 1872),Fantasy,George MacDonald
3291,A Pocket for Corduroy,4.30,56773,364,,English,32 pages,Hardcover,Published March 6th 1978 by Viking Books for Young Readers,Childrens,Don Freeman
3292,Pax,3.96,51806,6506,8.0,English,278 pages,Hardcover,Published February 2nd 2016 by Balzer + Bray,Childrens,Sara Pennypacker
3293,The Red Pyramid,4.10,370938,15029,5.0,English,528 pages,Hardcover,Published May 4th 2010 by Disney-Hyperion,Fantasy,Rick Riordan
3294,Princess Academy,4.03,112819,9023,5.0,English,314 pages,Paperback,Published April 17th 2007 by Bloomsbury Children's Books (first published July 1st 2005),Fantasy,Shannon Hale
3295,The Grouchy Ladybug,4.11,34121,1080,,English,48 pages,Paperback,Published August 16th 1996 by HarperCollins (first published 1977),Childrens,Eric Carle
3296,The Egypt Game,3.83,35234,1593,4.0,English,215 pages,Hardcover,Published July 7th 2009 by Turtleback Books (first published 1967),Fiction,Zilpha Keatley Snyder
3297,How to Train Your Dragon,3.90,44544,5066,1.0,English,214 pages,Hardcover,"Published May 1st 2004 by Little, Brown Books for Young Readers (first published March 13th 2003)",Fantasy,Cressida Cowell
3298,The Very Busy Spider,4.21,39349,821,,English,32 pages,Board Book,Published August 16th 1995 by World of Eric Carle (first published March 6th 1985),Childrens,Eric Carle
3299,The Adventures of Beekle: The Unimaginary Friend,4.26,13988,2589,2.0,English,40 pages,Hardcover,"Published April 8th 2014 by Little, Brown Books for Young Readers",Childrens,Dan Santat
3300,The Wishing Spell,4.25,128167,10516,1.0,English,438 pages,Hardcover,"Published July 17th 2012 by Little, Brown Young Readers",Fantasy,Chris Colfer
3301,Stargirl,3.77,318008,15958,8.0,English,186 pages,Paperback,Published September 2002 by Scholastic (first published June 30th 2000),Young Adult,Jerry Spinelli
3302,Odd and the Frost Giants,3.99,33790,3964,3.0,English,97 pages,Paperback,Published March 3rd 2008 by Bloomsbury Publishing PLC,Fantasy,Neil Gaiman
3303,Freckle Juice,3.84,44147,1069,,English,40 pages,Paperback,Published November 1988 (first published July 1st 1978),Childrens,Judy Blume
3304,Brown Girl Dreaming,4.15,82014,10820,10.0,English,337 pages,Hardcover,Published August 28th 2014 by Nancy Paulsen Books,Poetry,Jacqueline Woodson
3305,The Black Cauldron,4.12,62915,1862,1.0,English,182 pages,Paperback,Published May 16th 2006 by Square Fish (first published August 5th 1965),Fantasy,Lloyd Alexander
3306,The World of Winnie-the-Pooh,4.42,47211,993,,English,353 pages,Hardcover,Published October 14th 2010 by Dutton Books for Young Readers (first published 1926),Classics,A.A. Milne
3307,A Monster Calls,4.35,247902,39256,22.0,English,237 pages,Paperback,Published May 7th 2015 by Walker Books (first published May 5th 2011),Fantasy,Patrick Ness
3308,The Black Stallion,4.19,72287,1388,1.0,English,275 pages,Hardcover,Published 1941 by Random House,Classics,Walter Farley
3309,In the Night Kitchen,4.01,17879,950,2.0,English,40 pages,Paperback,Published July 1st 2001 by Red Fox (first published 1970),Childrens,Maurice Sendak
3310,How to Eat Fried Worms,3.76,46828,1162,6.0,English,118 pages,Paperback,Published July 2006 by Yearling (first published 1973),Childrens,Thomas Rockwell
3311,How Do Dinosaurs Say Good Night?,4.16,36532,840,4.0,English,40 pages,Hardcover,Published March 1st 2000 by Blue Sky Press,Childrens,Jane Yolen
3312,When We Were Very Young,4.25,24845,755,,English,100 pages,Hardcover,Published October 31st 1988 by E.P. Dutton (first published November 1st 1924),Poetry,A.A. Milne
3313,Rodrick Rules,4.15,166896,8183,,English,226 pages,Hardcover,Published February 1st 2008 by Amulet Books,Fiction,Jeff Kinney
3314,Tuesday,4.16,26641,2296,3.0,English,32 pages,Paperback,Published September 27th 2011 by Clarion Books (first published April 22nd 1991),Childrens,David Wiesner
3315,Old Yeller,4.09,93916,2537,5.0,English,132 pages,Paperback,Published May 15th 2001 by Harper Perennial Modern Classics (first published January 1st 1958),Classics,Fred Gipson
3316,"Over Sea, Under Stone",3.85,50662,2712,,English,196 pages,Paperback,Published May 25th 2004 by Aladdin Paperbacks (first published 1965),Fantasy,Susan Cooper
3317,"The Boy, the Mole, the Fox and the Horse",4.57,140436,21110,,English,128 pages,Hardcover,Published October 10th 2019 by Ebury Press,Fiction,Charlie Mackesy
3318,"Encyclopedia Brown, Boy Detective",4.05,39067,824,,English,128 pages,Paperback,Published March 1st 1985 by Yearling (first published 1963),Mystery,Donald J. Sobol
3319,Dragons Love Tacos,4.16,19443,2084,4.0,English,32 pages,Hardcover,Published June 14th 2012 by Dial Books,Childrens,Adam Rubin
3320,The Hunger Games,4.32,7798045,190330,41.0,English,374 pages,Hardcover,Published October 14th 2008 by Scholastic Press (first published September 14th 2008),Young Adult,Suzanne Collins
3321,George,4.09,42224,7721,5.0,English,213 pages,Kindle Edition,Published August 25th 2015 by Scholastic Inc.,LGBT,Alex Gino
3322,The True Confessions of Charlotte Doyle,3.84,83458,3645,6.0,English,278 pages,Mass Market Paperback,Published September 2nd 2003 by HarperTrophy (first published September 1st 1990),Historical,Avi
3323,Swallows and Amazons,4.00,30549,1259,,English,315 pages,Paperback,Published July 16th 2010 by David R. Godine Publisher (first published 1930),Classics,Arthur Ransome
3324,Eloise,4.17,24825,622,,English,65 pages,Hardcover,Published April 28th 1969 by Simon Schuster Books for Young Readers (first published 1955),Childrens,Kay Thompson
3325,The Arctic Incident,3.96,149293,3609,,English,398 pages,Paperback,Published May 1st 2004 by Hyperion Books for Children (first published May 1st 2002),Fantasy,Eoin Colfer
3326,The Giraffe and the Pelly and Me,3.83,27947,1551,,English,32 pages,Paperback,Published November 29th 2001 by Puffin (first published 1985),Childrens,Roald Dahl
3327,Fablehaven,4.12,154860,11607,3.0,English,351 pages,Hardcover,Published June 7th 2006 by Shadow Mountain,Fantasy,Brandon Mull
3328,The Dark Is Rising,4.06,54043,2771,4.0,English,272 pages,Paperback,Published May 8th 2007 by Margaret K. McElderry (first published April 1973),Fantasy,Susan Cooper
3329,Jumanji,4.04,28555,1900,7.0,English,32 pages,Hardcover,Published 1981 by Houghton Mifflin Company,Childrens,Chris Van Allsburg
3330,Press Here,4.42,23521,1894,2.0,English,56 pages,Hardcover,Published March 30th 2011 by Chronicle Books (first published January 28th 2010),Childrens,Hervé Tullet
3331,The Ugly Duckling,4.11,41272,1627,1.0,English,40 pages,Hardcover,Published March 24th 1999 by HarperCollins (first published November 11th 1843),Childrens,Hans Christian Andersen
3332,Extra Yarn,4.09,19006,1832,3.0,English,40 pages,Hardcover,Published January 17th 2012 by Balzer + Bray,Childrens,Mac Barnett
3333,Ramona and Her Father,4.05,29859,919,10.0,English,160 pages,Paperback,Published November 9th 2000 by Oxford University Press (first published August 1st 1977),Childrens,Beverly Cleary
3334,Ten Apples Up On Top!,4.13,37890,761,,English,62 pages,Paperback,Published August 4th 2003 by HarperCollinsChildren’sBooks (first published 1961),Childrens,Dr. Seuss
3335,The Son of Neptune,4.42,522492,20177,2.0,English,521 pages,Hardcover,Published October 4th 2011 by Disney-Hyperion Books,Fantasy,Rick Riordan
3336,Otherwise Known as Sheila the Great,3.95,40039,892,,English,160 pages,Paperback,Published April 5th 2007 by Puffin Books (first published 1972),Childrens,Judy Blume
3337,Inside Out & Back Again,4.13,56219,7846,7.0,English,262 pages,Hardcover,Published February 22nd 2011 by HarperCollins,Historical,Thanhha Lai
3338,Pete the Cat: I Love My White Shoes,4.33,51825,2161,2.0,English,40 pages,Hardcover,Published March 2nd 2010 by HarperCollins,Childrens,Eric Litwin
3339,Flotsam,4.24,26450,2823,2.0,English,40 pages,Hardcover,Published September 4th 2006 by Clarion Books,Childrens,David Wiesner
3340,Kitten's First Full Moon,4.09,24445,2373,3.0,English,40 pages,Hardcover,Published March 2nd 2004 by Greenwillow Books,Childrens,Kevin Henkes
3341,The Wild Robot,4.07,49672,5379,8.0,English,279 pages,Hardcover,"Published April 5th 2016 by Little, Brown Books for Young Readers",Childrens,Peter Brown
3342,Gathering Blue,3.82,179918,12446,2.0,English,240 pages,Paperback,Published September 25th 2000 by Delacorte Press (first published September 2000),Young Adult,Lois Lowry
3343,Anne of Windy Poplars,4.03,89301,3861,,English,288 pages,Hardcover,Published December 1st 1983 by Turtleback Books (first published June 28th 1936),Classics,L.M. Montgomery
